,Şəhər,Marka,Model,Buraxılış ili,Ban növü,Rəng,Mühərrik,Yürüş,Sürətlər qutusu,Ötürücü,Yeni,Vəziyyəti,Qiyməti,Yerlərin sayı,Sahiblər,Hansı bazar üçün yığılıb
12133,Bakı,Kia,Cerato,2013,Sedan,Qara,2.0 L/156 a.g./Benzin,186 500 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",22 500 AZN,4,2,
12134,Bakı,Daewoo,Nexia,2011,Sedan,Ağ,1.5 L/85 a.g./Benzin,268 000 km,Mexaniki,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",7 800 AZN,5,1,
12135,Bakı,Land Rover,Discovery,2017,Offroader / SUV,Boz,2.0 L/240 a.g./Dizel,85 000 km,Avtomat,Tam,Xeyr,,53 500 USD,,0,Avropa
12136,Bakı,Toyota,Camry,2007,Sedan,Ağ,2.4 L/170 a.g./Benzin,253 000 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",15 900 AZN,5,1,Rəsmi diler
12137,Bakı,Hyundai,Santa Fe,2016,Offroader / SUV,Ağ,2.0 L/184 a.g./Dizel,152 000 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",40 900 AZN,,,Koreya
12138,Bakı,Opel,Astra,2009,Hetçbek,Ağ,1.3 L/90 a.g./Dizel,290 000 km,Mexaniki,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",11 200 AZN,,2,
12139,Bakı,Kia,Sportage,2013,Offroader / SUV,Gümüşü,2.0 L/184 a.g./Dizel,113 000 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",27 000 AZN,,,Koreya
12140,Bakı,JAC,T8,2022,Pikap,Boz,2.0 L/139 a.g./Dizel,0 km,Mexaniki,Tam,Bəli,"Vuruğu yoxdur, rənglənməyib",43 500 AZN,,,
12141,Bakı,Toyota,Highlander,2023,Offroader / SUV,Ağ,2.5 L/249 a.g./Hibrid,0 km,Avtomat,Tam,Bəli,"Vuruğu yoxdur, rənglənməyib",67 900 USD,7,,
12142,Bakı,Volkswagen,Tayron,2022,Offroader / SUV,Boz,1.4 L/114 a.g./Plug-in Hibrid,0 km,Avtomat,Ön,Bəli,"Vuruğu yoxdur, rənglənməyib",32 200 USD,,0,
12143,Bakı,Hyundai,Tucson,2006,Offroader / SUV,Qara,2.0 L/141 a.g./Benzin,281 000 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",14 900 AZN,5,2,Avropa
12144,Bakı,Hyundai,Grandeur,2015,Sedan,Qara,2.2 L/202 a.g./Dizel,194 000 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənib",38 000 AZN,,1,
12145,Bakı,BMW,X5,2002,Offroader / SUV,Gümüşü,4.4 L/286 a.g./Benzin,270 000 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",14 000 AZN,4,2,Avropa
12146,Bakı,BMW,X5,2012,Offroader / SUV,Yaş Asfalt,3.0 L/306 a.g./Dizel,251 000 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənib",23 800 USD,5,1,Amerika
12147,Bərdə,Kia,Sorento,2004,Offroader / SUV,Qara,2.5 L/140 a.g./Dizel,396 000 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",14 900 AZN,5,2,Rəsmi diler
12148,Bakı,Kia,Sorento,2014,Offroader / SUV,Qara,2.0 L/184 a.g./Dizel,202 000 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",41 500 AZN,7,1,Koreya
12149,Bakı,Chevrolet,Trax,2016,Offroader / SUV,Yaş Asfalt,1.6 L/135 a.g./Dizel,93 000 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",22 000 AZN,,,Koreya
12150,Bakı,Nissan,X-Trail,2001,Offroader / SUV,Qara,2.0 L/150 a.g./Benzin,252 648 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",11 400 AZN,,2,Yaponiya
12151,Quba,Mercedes,E 280,1994,Sedan,Qara,2.8 L/193 a.g./Benzin,423 000 km,Avtomat,Arxa,Xeyr,"Vuruğu yoxdur, rənglənməyib",7 100 AZN,4,,
12152,Bakı,Skywell,ET5,2023,Offroader / SUV,Ağ,0.0 L/204 a.g./Elektro,0 km,Avtomat,Ön,Bəli,"Vuruğu yoxdur, rənglənməyib",39 000 USD,5,,Rəsmi diler
12153,Bakı,BMW,320,2000,Sedan,Boz,2.0 L/150 a.g./Benzin,286 600 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",9 500 AZN,5,2,Rəsmi diler
12154,Bakı,Kia,Soul,2013,Hetçbek,Qızılı,2.0 L/164 a.g./Benzin,81 900 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",20 500 AZN,5,1,
12155,Bakı,Mercedes,G 400,2020,Offroader / SUV,Qara,3.0 L/330 a.g./Dizel,60 000 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",209 000 USD,5,,Rəsmi diler
12156,Bakı,Mercedes,GLS 450,2019,Offroader / SUV,Qara,3.0 L/367 a.g./Benzin,47 000 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",99 999 USD,7,,Rəsmi diler
12157,Bakı,Mercedes,190,1990,Sedan,Ağ,1.8 L/109 a.g./Benzin,458 011 km,Mexaniki,Arxa,Xeyr,"Vuruğu yoxdur, rənglənməyib",5 200 AZN,,,Avropa
12158,Bakı,Toyota,RAV4,2019,Offroader / SUV,Göy,2.0 L/149 a.g./Benzin,45 260 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",35 500 USD,5,,Rəsmi diler
12159,Bakı,BMW,530e,2021,Sedan,Boz,2.0 L/292 a.g./Plug-in Hibrid,42 300 km,Avtomat,Arxa,Xeyr,"Vuruğu yoxdur, rənglənməyib",61 900 USD,,2,Avropa
12160,Bakı,Nissan,Patrol,2021,Offroader / SUV,Qara,4.0 L/275 a.g./Benzin,15 000 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",85 000 USD,,1,Rəsmi diler
12161,Bakı,BMW,528,2015,Sedan,Qara,2.0 L/245 a.g./Benzin,122 000 km,Avtomat,Arxa,Xeyr,"Vuruğu yoxdur, rənglənməyib",22 900 USD,,,Amerika
12162,Bakı,Toyota,Prius,2005,Liftbek,Qızılı,1.5 L/76 a.g./Hibrid,227 000 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",11 000 AZN,4,,
12163,Bakı,Kia,K7,2016,Sedan,Mavi,2.2 L/202 a.g./Dizel,117 000 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",38 500 AZN,,,Koreya
12164,Bakı,Kia,Rio,2014,Sedan,Ağ,1.4 L/107 a.g./Benzin,206 300 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",14 700 AZN,4,2,
12165,Bakı,Bentley,Continental GT,2013,Kupe,Boz,6.0 L/625 a.g./Benzin,38 490 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",125 500 USD,,,Rəsmi diler
12166,Bakı,Mercedes,GLE 450 4MATIC+ Coupe,2022,Offroader / SUV,Qara,3.0 L/367 a.g./Benzin,0 km,Avtomat,Tam,Bəli,"Vuruğu yoxdur, rənglənməyib",102 506 EUR,5,1,
12167,Bakı,Opel,Astra,2006,Hetçbek,Göy,1.4 L/90 a.g./Benzin,238 350 km,Mexaniki,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",11 300 AZN,,1,
12168,Bakı,Toyota,Prius,2007,Liftbek,Boz,1.5 L/76 a.g./Hibrid,185 412 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",16 200 AZN,,1,Amerika
12169,Bakı,UAZ,Patriot,2003,Offroader / SUV,Qara,2.2 L/113 a.g./Dizel,165 000 km,Mexaniki,Tam,Xeyr,"Vuruğu yoxdur, rənglənib",22 500 AZN,5,2,Rusiya
12170,Bakı,Kia,Sorento,2010,Offroader / SUV,Yaş Asfalt,2.0 L/184 a.g./Dizel,192 510 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",26 300 AZN,7,0,Koreya
12171,Bakı,Nissan,Altima,2021,Sedan,Yaş Asfalt,2.0 L/248 a.g./Benzin,24 000 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",27 300 USD,5,1,Amerika
12172,Bakı,Hyundai,Grand Santa Fe,2014,Offroader / SUV,Qara,2.2 L/197 a.g./Dizel,119 000 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",42 900 AZN,,,Koreya
12173,Bakı,Toyota,RAV4,2022,Offroader / SUV,Yaş Asfalt,2.0 L/175 a.g./Benzin,68 600 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",36 500 USD,5,2,Avropa
12174,Sumqayıt,Chevrolet,Malibu,2017,Sedan,Ağ,1.5 L/160 a.g./Benzin,59 000 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",20 900 AZN,5,,
12175,Bakı,Toyota,Prado,2008,Offroader / SUV,Qara,2.7 L/163 a.g./Benzin,183 580 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",32 000 AZN,4,2,
12176,Bakı,Tofas,Sahin,2004,Sedan,Ağ,1.6 L/92 a.g./Benzin,147 000 km,Mexaniki,Arxa,Xeyr,"Vuruğu var, rənglənib",3 500 AZN,5,,Digər
12177,Bakı,BMW,528,2013,Sedan,Ağ,2.0 L/245 a.g./Benzin,220 123 km,Avtomat,Arxa,Xeyr,"Vuruğu yoxdur, rənglənməyib",19 500 USD,4,,
12178,Bakı,Nissan,Pathfinder,2001,Offroader / SUV,Ağ,3.3 L/170 a.g./Benzin,345 000 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",10 500 AZN,5,3,
12179,Bakı,Mercedes,E 240,2000,Sedan,Gümüşü,2.4 L/170 a.g./Benzin,297 000 km,Avtomat,Arxa,Xeyr,"Vuruğu yoxdur, rənglənməyib",16 999 AZN,4,2,Digər
12180,İsmayıllı,KamAz,5511,1984,Yük maşını,Bej,11 L/191 a.g./Dizel,1 500 045 km,Mexaniki,Arxa,Xeyr,"Vuruğu yoxdur, rənglənməyib",22 000 AZN,,,
12181,Bakı,Mitsubishi,Outlander Sport,2018,Offroader / SUV,Gümüşü,2.0 L/150 a.g./Benzin,99 532 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",27 900 AZN,5,2,Amerika
12182,Sumqayıt,Suzuki,Vitara,2002,Offroader / SUV,Ağ,2.5 L/144 a.g./Benzin,173 700 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",6 800 AZN,5,1,Yaponiya
12183,Ağdam,Ford,Transit,2000,Furqon,Ağ,2.0 L/100 a.g./Dizel,580 000 km,Mexaniki,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",15 600 AZN,3,2,Avropa
12184,Bakı,Mercedes,Vito 111,2018,Furqon,Ağ,1.6 L/114 a.g./Dizel,145 000 km,Mexaniki,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",22 500 USD,,1,Avropa
12185,Bakı,Lexus,IS 200,2017,Sedan,Ağ,2.0 L/245 a.g./Benzin,108 000 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",25 000 USD,5,2,Amerika
12186,Bakı,Nissan,Patrol,2010,Offroader / SUV,Qara,5.6 L/405 a.g./Benzin,189 898 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",36 000 USD,7,,Rəsmi diler
12187,Bakı,Hyundai,Santa Fe,2012,Offroader / SUV,Qara,2.0 L/184 a.g./Dizel,101 700 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",34 900 AZN,7,1,Koreya
12188,Bakı,BMW,328,2016,Sedan,Qara,2.0 L/245 a.g./Benzin,120 000 km,Avtomat,Arxa,Xeyr,"Vuruğu yoxdur, rənglənməyib",37 800 AZN,,1,Amerika
12189,Bakı,GAZ,330200,2004,Yük maşını,Ağ,2.5 L/131 a.g./Dizel,54 182 km,Mexaniki,Arxa,Xeyr,"Vuruğu yoxdur, rənglənməyib",18 500 AZN,,,
12190,Bakı,Chevrolet,Cobalt,2023,Sedan,Ağ,1.5 L/106 a.g./Benzin,0 km,Avtomat,Ön,Bəli,"Vuruğu yoxdur, rənglənməyib",25 000 AZN,,,
12191,Bakı,Geely,Coolray,2023,Offroader / SUV,Qırmızı,1.5 L/181 a.g./Benzin,0 km,Avtomat,Ön,Bəli,"Vuruğu yoxdur, rənglənməyib",42 900 AZN,,,Rəsmi diler
12192,Bakı,Kia,Ceed,2019,Universal,Qara,1.6 L/136 a.g./Dizel,173 000 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",31 500 AZN,,,Avropa
12193,Bakı,Mercedes,GLS 450,2020,Offroader / SUV,Ağ,3.0 L/367 a.g./Benzin,11 000 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",93 000 USD,,1,Digər
12194,Bakı,BMW,530e,2021,Sedan,Ağ,2.0 L/300 a.g./Plug-in Hibrid,22 500 km,Avtomat,Arxa,Xeyr,"Vuruğu yoxdur, rənglənməyib",55 900 USD,5,1,Avropa
12195,Bakı,Chery,Tiggo (T11),2009,Offroader / SUV,Tünd qırmızı,2.0 L/136 a.g./Benzin,218 000 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",10 300 AZN,,2,Çin
12196,Bakı,Volkswagen,Passat CC,2014,Kupe,Ağ,1.8 L/160 a.g./Benzin,140 104 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",20 700 AZN,5,0,Rəsmi diler
12197,Bakı,Mercedes,S 500,2014,Sedan,Qara,4.7 L/455 a.g./Benzin,127 000 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",46 000 USD,,1,
12198,Ağstafa,Mercedes,Atego 1218,2006,Yük maşını,Ağ,4.3 L/170 a.g./Dizel,496 311 km,Mexaniki,Arxa,Xeyr,"Vuruğu yoxdur, rənglənməyib",34 000 AZN,,,
12199,Bakı,Kia,Sorento,2013,Offroader / SUV,Yaş Asfalt,2.0 L/184 a.g./Dizel,177 000 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",33 300 AZN,5,2,Koreya
12200,Sumqayıt,Nissan,Juke,2012,Offroader / SUV,Narıncı,1.5 L/110 a.g./Benzin,64 500 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",20 900 AZN,5,,
12201,Bakı,LADA (VAZ),Niva,2019,Offroader / SUV,Qara,1.7 L/80 a.g./Benzin,82 000 km,Mexaniki,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",16 800 AZN,4,0,
12202,Bakı,Kia,Sorento,2014,Offroader / SUV,Yaş Asfalt,2.0 L/184 a.g./Dizel,133 900 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənib",38 500 AZN,5,,Koreya
12203,Bakı,Toyota,RAV4,2023,Offroader / SUV,Boz,2.5 L/218 a.g./Hibrid,0 km,Avtomat,Tam,Bəli,"Vuruğu yoxdur, rənglənməyib",41 900 USD,,,Avropa
12204,Bakı,Toyota,Camry,2022,Sedan,Göy,2.5 L/218 a.g./Hibrid,5 200 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",29 900 USD,5,0,
12205,Bakı,Mercedes,C 180,2014,Sedan,Gümüşü,1.6 L/156 a.g./Benzin,174 000 km,Avtomat,Arxa,Xeyr,"Vuruğu yoxdur, rənglənməyib",36 500 AZN,4,0,Avropa
12206,Bakı,Tofas,Sahin,2005,Sedan,Qara,1.6 L/92 a.g./Benzin,101 560 km,Mexaniki,Arxa,Xeyr,"Vuruğu yoxdur, rənglənməyib",4 800 AZN,5,0,
12207,Bakı,Toyota,RAV4,2023,Offroader / SUV,Ağ,2.5 L/218 a.g./Hibrid,0 km,Avtomat,Ön,Bəli,"Vuruğu yoxdur, rənglənməyib",42 500 USD,,,Avropa
12208,Bakı,Land Rover,Range Rover,2003,Offroader / SUV,Ağ,4.4 L/286 a.g./Benzin,201 000 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",27 000 AZN,,,
12209,Bakı,Honda,Insight,2009,Liftbek,Tünd qırmızı,1.3 L/88 a.g./Benzin,179 000 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",14 800 AZN,4,1,Amerika
12210,Bakı,Land Rover,RR Evoque,2012,Offroader / SUV,Qara,2.0 L/240 a.g./Benzin,178 102 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",20 800 USD,,,Digər
12211,Bakı,Saipa,Saina,2021,Sedan,Ağ,1.5 L/80 a.g./Benzin,102 000 km,Mexaniki,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",27 810 AZN,5,1,Rəsmi diler
12212,Bakı,LADA (VAZ),2107,2009,Sedan,Ağ,1.5 L/65 a.g./Benzin,48 884 km,Mexaniki,Arxa,Xeyr,"Vuruğu yoxdur, rənglənməyib",6 000 AZN,,2,Rusiya
12213,Bakı,Haval,H6,2022,Offroader / SUV,Ağ,1.5 L/326 a.g./Plug-in Hibrid,0 km,Avtomat,Ön,Bəli,"Vuruğu yoxdur, rənglənməyib",27 800 USD,5,,Rəsmi diler
12214,Bakı,Mitsubishi,Pajero,2007,Offroader / SUV,Qara,3.0 L/188 a.g./Benzin,193 000 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",22 000 AZN,7,2,Yaponiya
12215,Bakı,Dodge,Charger,2023,Sedan,Bənövşəyi,3.6 L/292 a.g./Benzin,0 km,Avtomat,Arxa,Bəli,"Vuruğu yoxdur, rənglənməyib",63 500 USD,,,Rəsmi diler
12216,Bakı,Mercedes,GLS 580,2021,Offroader / SUV,Qara,4.0 L/489 a.g./Benzin,27 000 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",136 000 USD,7,1,Rəsmi diler
12217,Bakı,Kia,Sportage,2022,Offroader / SUV,Mavi,1.6 L/177 a.g./Hibrid,9 765 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənib",58 900 AZN,5,1,Amerika
12218,Bakı,Kia,Sportage,2016,Offroader / SUV,Qara,1.7 L/141 a.g./Dizel,152 986 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",32 600 AZN,5,1,Koreya
12219,Bakı,Land Rover,Range Rover,2016,Offroader / SUV,Qara,3.0 L/360 a.g./Benzin,81 000 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",62 500 USD,5,,Amerika
12220,Bakı,BMW,520,2018,Sedan,Boz,2.0 L/184 a.g./Benzin,63 000 km,Avtomat,Arxa,Xeyr,"Vuruğu yoxdur, rənglənməyib",35 500 USD,5,2,Avropa
12221,Bakı,Mercedes,C 240,1998,Sedan,Gümüşü,2.4 L/170 a.g./Benzin,292 960 km,Avtomat,Arxa,Xeyr,"Vuruğu yoxdur, rənglənməyib",11 300 AZN,,,Digər
12222,Bakı,LADA (VAZ),Niva,1984,Offroader / SUV,Bej,1.7 L/83 a.g./Benzin,384 000 km,Mexaniki,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",3 100 AZN,,,Rusiya
12223,Bakı,Harley-Davidson,Softail Deluxe,2021,Motosiklet,Qəhvəyi,1.8 L/96 a.g./Benzin,6 920 km,Mexaniki,Arxa,Xeyr,"Vuruğu yoxdur, rənglənməyib",21 500 USD,,1,Amerika
12224,Bakı,Mitsubishi,L200,2023,Pikap,Yaş Asfalt,2.4 L/154 a.g./Dizel,0 km,Mexaniki,Tam,Bəli,"Vuruğu yoxdur, rənglənməyib",36 400 USD,,,
12225,Bakı,LADA (VAZ),2107,2008,Sedan,Ağ,1.7 L/80 a.g./Benzin,59 968 km,Mexaniki,Arxa,Xeyr,"Vuruğu yoxdur, rənglənməyib",4 200 AZN,5,0,Rusiya
12226,Bakı,Mercedes,E 220,2008,Sedan,Qara,2.2 L/170 a.g./Dizel,315 000 km,Avtomat,Arxa,Xeyr,"Vuruğu yoxdur, rənglənməyib",23 000 AZN,5,2,Avropa
12227,Biləsuvar,Toyota,Prado,2010,Offroader / SUV,Ağ,2.7 L/163 a.g./Benzin,152 000 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",41 500 AZN,,,
12228,Bakı,Hyundai,Sonata,2010,Sedan,Yaş Asfalt,2.0 L/165 a.g./Benzin,201 000 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",23 200 AZN,,,Koreya
12229,Bakı,Hummer,H3,2006,Offroader / SUV,Mavi,3.5 L/223 a.g./Benzin,224 000 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",23 000 AZN,5,,Amerika
12230,Bakı,Chevrolet,Malibu,2016,Sedan,Qızılı,1.5 L/160 a.g./Benzin,180 000 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",24 000 AZN,,,Amerika
12231,Bərdə,Chevrolet,Aveo,2011,Sedan,Ağ,1.2 L/72 a.g./Benzin,119 000 km,Mexaniki,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",10 700 AZN,5,2,Rəsmi diler
12232,Bakı,Mercedes,CLA 200,2020,Sedan,Qara,1.4 L/163 a.g./Benzin,7 000 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",46 000 USD,5,2,Digər
12233,Bakı,BMW,X3,2016,Offroader / SUV,Ağ,2.0 L/190 a.g./Dizel,66 000 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənib",25 500 USD,5,1,Amerika
12234,Bakı,Hyundai,Accent,2012,Sedan,Ağ,1.6 L/105 a.g./Benzin,213 500 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",12 200 AZN,,,Rəsmi diler
12235,Sumqayıt,Nissan,Juke,2012,Offroader / SUV,Narıncı,1.6 L/117 a.g./Benzin,58 000 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",21 900 AZN,5,,
12236,Bakı,Ford,Transit,2006,Furqon,Ağ,2.4 L/140 a.g./Dizel,195 000 km,Mexaniki,Arxa,Xeyr,"Vuruğu yoxdur, rənglənməyib",24 000 AZN,,,
12237,Bakı,BMW,X7,2019,Offroader / SUV,Qara,3.0 L/340 a.g./Benzin,78 000 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",86 000 USD,7,1,Rəsmi diler
12238,Şamaxı,LADA (VAZ),Niva,2016,Offroader / SUV,Göy,1.7 L/80 a.g./Benzin,159 000 km,Mexaniki,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",11 300 AZN,,,
12239,Bakı,Volkswagen,Passat,2012,Sedan,Qara,1.8 L/152 a.g./Benzin,150 600 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",19 500 AZN,4,2,Rəsmi diler
12240,Bakı,Mercedes,E 200,1997,Sedan,Göy,2.0 L/136 a.g./Benzin,378 000 km,Avtomat,Arxa,Xeyr,"Vuruğu yoxdur, rənglənməyib",11 600 AZN,,0,
12241,Bakı,Audi,Q8,2021,Offroader / SUV,Qara,3.0 L/340 a.g./Benzin,31 700 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",75 900 USD,5,,Rəsmi diler
12242,Bakı,Mercedes,GLE 450 4MATIC+ Coupe,2022,Offroader / SUV,Qara,3.0 L/367 a.g./Benzin,0 km,Avtomat,Tam,Bəli,"Vuruğu yoxdur, rənglənməyib",185 400 AZN,,,Rəsmi diler
12243,Bakı,Hyundai,Elantra,2023,Sedan,Yaş Asfalt,2.0 L/159 a.g./Benzin,0 km,Avtomat,Ön,Bəli,"Vuruğu yoxdur, rənglənməyib",45 900 AZN,,,
12244,Bakı,Volkswagen,Polo,2019,Sedan,Qəhvəyi,1.6 L/110 a.g./Benzin,65 600 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",21 200 AZN,,1,Rəsmi diler
12245,Bakı,Toyota,Prius,2008,Hetçbek,Qızılı,1.5 L/76 a.g./Hibrid,175 000 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",11 500 AZN,,,
12246,İsmayıllı,Kia,Ceed,2012,Universal,Yaş Asfalt,1.4 L/90 a.g./Dizel,176 300 km,Mexaniki,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",18 200 AZN,5,2,Avropa
12247,Bakı,Haojue,TR150S,2019,Motosiklet,Qırmızı,0.2 L/20 a.g./Benzin,20 230 km,Mexaniki,Arxa,Xeyr,"Vuruğu yoxdur, rənglənməyib",5 500 AZN,2,2,Yaponiya
12248,Bakı,Mercedes,S 560 4MATIC,2018,Sedan,Qara,4.0 L/469 a.g./Benzin,40 732 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",85 500 USD,5,,Rəsmi diler
12249,Bakı,Kia,Rio,2014,Sedan,Gümüşü,1.4 L/107 a.g./Benzin,148 794 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",19 300 AZN,,,
12250,Bakı,Land Rover,Range Rover,2021,Offroader / SUV,Qara,3.0 L/400 a.g./Benzin,83 333 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",98 700 USD,,,
12251,Mingəçevir,Mercedes,E 230,1996,Sedan,Gümüşü,2.3 L/150 a.g./Benzin,445 000 km,Avtomat,Arxa,Xeyr,"Vuruğu yoxdur, rənglənməyib",12 200 AZN,4,,Avropa
12252,Bakı,Land Rover,Range Rover,2018,Offroader / SUV,Yaş Asfalt,3.0 L/360 a.g./Benzin,95 000 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",91 000 USD,,,
12253,Bakı,Chevrolet,Cruze,2015,Sedan,Ağ,1.4 L/153 a.g./Benzin,172 190 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",16 500 AZN,5,0,Amerika
12254,Lənkəran,LADA (VAZ),2115,2002,Sedan,Ağ,1.5 L/78 a.g./Benzin,585 000 km,Mexaniki,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",5 800 AZN,4,1,Rusiya
12255,Sumqayıt,Chevrolet,Cruze,2012,Sedan,Ağ,1.4 L/153 a.g./Benzin,198 000 km,Avtomat,Ön,Xeyr,"Vuruğu yoxdur, rənglənməyib",12 700 AZN,5,2,Amerika
12256,Bakı,Land Rover,Range Rover,2019,Offroader / SUV,Qara,3.0 L/340 a.g./Benzin,67 000 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",95 000 USD,,,
12257,Bakı,Land Rover,Range Rover,2016,Offroader / SUV,Ağ,3.0 L/340 a.g./Benzin,96 000 km,Avtomat,Tam,Xeyr,"Vuruğu yoxdur, rənglənməyib",57 000 USD,,,Digər
12258,Bakı,Mercedes,E 220,2012,Sedan,Qara,2.2 L/170 a.g./Dizel,190 000 km,Avtomat,Arxa,Xeyr,"Vuruğu yoxdur, rənglənməyib",18 300 USD,5,,Avropa
